study_id,sampling_method,Organism_ID,rank
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,sweep net along a transect,"Bombus (Fervidobombus) morio Swederus, 1787",species
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,sweep net along a transect,Apoidea sp.1,morphospecies
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,sweep net along a transect,Allograpta exotica cf.,species
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,sweep net along a transect,"Trigona spinipes Fabricius, 1793",species
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,sweep net along a transect,Non identified bee,Non identified
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,sweep net along a transect,Bombus sp.,morphospecies
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,sweep net along a transect,Brachygastra lecheguana,species
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,sweep net along a transect,Bombus  cf. brevivillus,species
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,sweep net along a transect,Pepsis sp.,morphospecies
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,sweep net along a transect,Polybia ignobilis,species
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,sweep net along a transect,Bombus sp. ,gender
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,sweep net along a transect,Polybia dimidiata,species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Apis_ mellifera,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Bombus_ lapidarius,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Bombus_ terrestris/lucorum,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Eristalis_ nemorum,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Eupeodes_ cf. corollae,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Bombus_ pascuorum,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Eristalis_ horticola,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Eristalis_ pertinax,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Helophilus_ pendulus,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Lasioglossum_ spec.,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Osmia_ rufa,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Platycheirus_ albimanus,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Platycheirus_ cf. scutatus,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Eupeodes_ spec.,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Playcheirus_ spec.,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Bombus_ terrestris,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Melanostoma_ mellinum,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Bombus_ hortorum,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Rhingia_ campestris,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Syrphus_ spec.,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Andrena_ minutula-groep,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Heringia_ vitripennis,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Andrena_ flavipes,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Andrena_ haemorrhoa,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Eristalis_ arbustorum,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Eristalis_ tenax,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Helophilus_ trivittatus,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Pipizella_ viduata,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Bombus_ hypnorum,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Eristalis_ spec.,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Bombus_ pratorum,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Episyrphus_ balteatus,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Melanogaster_ hirtella,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Syrphus_ ribesii,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Syrphus_ vitripennis,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Andrena_ chrysosceles,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Andrena_ cineraria,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Platycheirus_ peltatus,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Andrena_ fulva,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Pipiza_ noctiluca,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Eristalis_ similis,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Eupeodes_ luniger,Species
David_Kleijn_Malus_domestica_Netherlands_2013,"sweepnet, flower visiting individuals only",Xylota_ segnis,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena_ bimaculata,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena_ carantonica,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena_ cineraria,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena_ flavipes,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena_ fulva,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena_ haemorrhoa,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena_ nitida,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Apis_ mellifera,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Bombus_ lapidarius,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Bombus_ terrestris-complex,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Eristalis_ arbustorum,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Eristalis_ pertinax,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Eristalis_ tenax,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Helophilus_ pendulus,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Melanostoma_ mellinum,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Neocnemodon_ vitripennis,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Osmia_ bicornis,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Pipiza_ noctiluca,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Platycheirus_ albimanus,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Platycheirus_ scutatus,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Syrphus_ ribesii,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena_ cf. minutula,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena_ dorsata,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Platycheirus/Melanostoma_ spec.,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Xylota_ segnis,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena_ varians,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Bombus_ hypnorum,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Bombus_ pascuorum,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Bombus_ pratorum,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Halictus/Lasioglossum_ spec.,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Eristalis_ similis,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Syrphus_ vitripennis,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Eristalis_ nemorum,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Eristalis_ spec.,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Helophilus_ spec.,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Lasioglossum_ albipes/calceatum,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Epistrophe_ nitidicollis,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Eristalis_ intricaria,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Melanostoma_ spec.,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena_ bicolor,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Lasioglossum_ malachurum,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Melanostoma_ scalare,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena_ chrysosceles,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Anthophora_ plumipes,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Bombus_ hortorum,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Platycheirus_ ambiguus,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena_ helvola,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Dasysyrphus_ albostriatus,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Eupeodes_ lapponicus,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena_ cf. fulva,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Platycheirus_ cf. scutatus,Species
David_Kleijn_Malus_domestica_Netherlands_2014,"sweepnet, flower visiting individuals only",Syritta_ pipiens,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Andrena haemorrhoa,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Apis mellifera,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Bombus hortorum,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Bombus hypnorum,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Bombus lapidarius,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Bombus pascuorum,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Bombus pratorum,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Bombus terrestris,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Bombus vestalis,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Eupeodes corollae,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Syrphus ribesii,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Andrena carantonica,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Episyrhpus balteatus,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Helophilus pendulus,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Lasioglossum sexnotatum,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Merodon equestris,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Syrphus vitripennis,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Andrena synadelpha,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Osmia bicornis,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Platycheirus peltatus,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Andrena fulva,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Eristalis pertinax,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Helophilus trivittatus,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Myathropa florea,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Rhingia campestris,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Helophilus hybridus,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Scaeva selenitica,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Andrena nigroaenea,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Andrena vaga,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Andrena mitis,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Chrysotoxum cautum,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,"sweepnet, flower visiting individuals only",Syrphus torvus,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",A. mellifera,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena sp.,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",B. hortorum,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",B. lapidarius,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",B. pascuorum,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",B. pratorum,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",B. terrestris,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",Episyrhpus balteatus,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena fulva,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena haemorrhoa,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena nitida,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",B. hypnorum,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",Epistrophe_eligans,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",Helophilus pendulus,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",Osmia bicornis,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",Lasioglossum sexnotatum,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",Eristalis tenax,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",Syrphus vitripennis,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",Andrena_cineraria,Species
David_Kleijn_Vaccinium_corymbosum_Netherlands_2014,"sweepnet, flower visiting individuals only",Myathropa florea,Species
Georg_Andersson_Brassica_rapa_Sweden_2010,Sweepnets,Andrena semilaevis,Species
Georg_Andersson_Brassica_rapa_Sweden_2010,Sweepnets,Andrena subopaca,Species
Georg_Andersson_Brassica_rapa_Sweden_2010,Sweepnets,Anthophora quadrimaculata,Species
Georg_Andersson_Brassica_rapa_Sweden_2010,Sweepnets,Apis mellifera,Species
Georg_Andersson_Brassica_rapa_Sweden_2010,Sweepnets,Bombus distinguendus,Species
Georg_Andersson_Brassica_rapa_Sweden_2010,Sweepnets,Bombus hortorum,Species
Georg_Andersson_Brassica_rapa_Sweden_2010,Sweepnets,Bombus hypnorum,Species
Georg_Andersson_Brassica_rapa_Sweden_2010,Sweepnets,Bombus lapidarius,Species
Georg_Andersson_Brassica_rapa_Sweden_2010,Sweepnets,Bombus lucorum,Species
Georg_Andersson_Brassica_rapa_Sweden_2010,Sweepnets,Bombus muscorum,Species
Georg_Andersson_Brassica_rapa_Sweden_2010,Sweepnets,Bombus pascuorum,Species
